hub_code,schedule,job_category,riders,rider_yesterday,rider_lastweek,rider_2week,rider_3week,rider_4week,rider_lastyear,rider_52week,volume_last7day,volume_last3day,volume_last14day,volume_last21day,volume_last28day,quarter,day_of_week,is_weekend,month,day,is_holiday,is_after_sale
MAKATI,2019-09-16,Pickup,57,40,54,54,59,60,67,55,10437.428571428571,7750.333333333333,8802.2857142857138,8478.1904761904771,8020.9642857142853,Q3,monday,weekday,9,16,not_holiday,not_after_sale
MAKATI,2019-09-15,Pickup,40,54,47,47,46,25,0,67,10728.428571428571,9683.3333333333339,8787.6428571428569,8463.1904761904771,7891.5714285714284,Q3,sunday,weekend,9,15,not_holiday,not_after_sale
MAKATI,2019-09-14,Pickup,54,58,51,54,60,58,52,0,10523.0,11657.666666666666,8859.0,8535.1428571428569,7836.3214285714284,Q3,saturday,weekend,9,14,not_holiday,5day_after_sale
MAKATI,2019-09-13,Pickup,58,58,53,53,42,56,50,52,10102.285714285714,13538.666666666666,8848.7857142857138,8262.1428571428569,7718.8928571428569,Q3,friday,weekday,9,13,not_holiday,4day_after_sale
MAKATI,2019-09-12,Pickup,58,63,54,0,58,57,57,50,9411.7142857142862,12736.0,8020.0,8021.3809523809523,7529.5,Q3,thursday,weekday,9,12,not_holiday,3day_after_sale
MAKATI,2019-09-11,Pickup,63,59,0,58,56,53,65,57,7435.8571428571431,10739.333333333334,7716.7857142857147,7657.0476190476193,7259.0357142857147,Q3,wednesday,weekday,9,11,not_holiday,2day_after_sale
MAKATI,2019-09-10,Pickup,59,54,54,58,53,55,59,65,6794.7142857142853,7835.333333333333,7484.5714285714284,7254.333333333333,6973.7857142857147,Q3,tuesday,weekday,9,10,not_holiday,1day_after_sale
MAKATI,2019-09-09,Pickup,54,47,54,59,60,60,62,59,7167.1428571428569,6968.333333333333,7498.5714285714284,7215.4761904761908,6916.1071428571431,Q3,monday,weekday,9,9,not_holiday,not_after_sale
MAKATI,2019-09-08,Pickup,47,51,47,46,25,30,64,62,6846.8571428571431,6611.0,7330.5714285714284,6945.9523809523807,6770.25,Q3,sunday,weekend,9,8,not_holiday,not_after_sale
MAKATI,2019-09-07,Pickup,51,53,54,60,58,62,66,64,7195.0,4454.333333333333,7541.2142857142853,6940.7619047619046,6864.7142857142853,Q3,saturday,weekend,9,7,not_holiday,not_after_sale
MAKATI,2019-09-06,Pickup,53,54,53,42,56,66,63,66,7595.2857142857147,5821.0,7342.0714285714284,6924.4285714285716,7178.3571428571431,Q3,friday,weekday,9,6,not_holiday,not_after_sale
MAKATI,2019-09-05,Pickup,54,0,0,58,57,56,65,63,6628.2857142857147,7498.666666666667,7326.2142857142853,6902.0952380952385,7174.5,Q3,thursday,weekday,9,5,not_holiday,not_after_sale
MAKATI,2019-09-04,Pickup,0,54,58,56,53,58,63,65,7997.7142857142853,9365.0,7767.6428571428569,7200.0952380952385,7417.75,Q3,wednesday,weekday,9,4,not_holiday,not_after_sale
MAKATI,2019-09-03,Pickup,54,54,58,53,55,58,66,63,8174.4285714285716,8769.3333333333339,7484.1428571428569,7033.4761904761908,7305.7857142857147,Q3,tuesday,weekday,9,3,not_holiday,not_after_sale
MAKATI,2019-09-02,Pickup,54,47,59,60,60,0,67,66,7830.0,7967.333333333333,7239.6428571428569,6832.4285714285716,6884.2857142857147,Q3,monday,weekday,9,2,not_holiday,not_after_sale
MAKATI,2019-09-01,Pickup,47,54,46,25,30,37,62,67,7814.2857142857147,6101.0,6995.5,6744.7142857142853,6858.9285714285716,Q3,sunday,weekend,9,1,not_holiday,not_after_sale
MAKATI,2019-08-31,Pickup,54,53,60,58,62,64,63,62,7887.4285714285716,6327.333333333333,6813.6428571428569,6754.6190476190477,6849.25,Q3,saturday,weekend,8,31,not_holiday,not_after_sale
MAKATI,2019-08-30,Pickup,53,0,42,56,66,57,60,63,7088.8571428571431,7172.333333333333,6589.0,7039.3809523809523,6823.1428571428569,Q3,friday,weekday,8,30,not_holiday,not_after_sale
MAKATI,2019-08-29,Pickup,0,58,58,57,56,59,66,60,8024.1428571428569,10302.666666666666,7039.0,7356.5714285714284,7106.8928571428569,Q3,thursday,weekday,8,29,not_holiday,not_after_sale
MAKATI,2019-08-28,Pickup,58,58,56,53,58,58,68,66,7537.5714285714284,8937.0,6801.2857142857147,7224.4285714285716,7042.9285714285716,Q3,wednesday,weekday,8,28,not_holiday,not_after_sale
MAKATI,2019-08-27,Pickup,58,59,53,55,58,59,52,68,6793.8571428571431,8099.666666666667,6463.0,7016.2380952380954,6851.1785714285716,Q3,tuesday,weekday,8,27,not_holiday,not_after_sale
MAKATI,2019-08-26,Pickup,59,46,60,60,0,60,0,52,6649.2857142857147,6238.0,6333.6428571428569,6569.0476190476193,6798.4642857142853,Q3,monday,weekday,8,26,holiday,not_after_sale
MAKATI,2019-08-25,Pickup,46,60,25,30,37,30,0,0,6176.7142857142853,6590.666666666667,6209.9285714285716,6540.4761904761908,6707.4642857142853,Q3,sunday,weekend,8,25,not_holiday,not_after_sale
MAKATI,2019-08-24,Pickup,60,42,58,62,64,52,0,0,5739.8571428571431,5511.0,6188.2142857142853,6503.1904761904761,6593.0357142857147,Q3,saturday,weekend,8,24,not_holiday,not_after_sale
MAKATI,2019-08-23,Pickup,42,58,56,66,57,45,0,0,6089.1428571428569,6484.0,7014.6428571428569,6734.5714285714284,6616.5,Q3,friday,weekday,8,23,not_holiday,not_after_sale
MAKATI,2019-08-22,Pickup,58,56,57,56,59,61,0,0,6053.8571428571431,7094.666666666667,7022.7857142857147,6801.1428571428569,6605.25,Q3,thursday,weekday,8,22,not_holiday,not_after_sale
MAKATI,2019-08-21,Pickup,56,53,53,58,58,54,0,0,6065.0,5761.666666666667,7067.8571428571431,6878.0476190476193,6575.6785714285716,Q3,wednesday,weekday,8,21,holiday,not_after_sale
MAKATI,2019-08-20,Pickup,53,60,55,58,59,57,0,0,6132.1428571428569,5640.333333333333,7127.4285714285716,6870.2857142857147,6545.1785714285716,Q3,tuesday,weekday,8,20,not_holiday,not_after_sale
MAKATI,2019-08-19,Pickup,60,25,60,0,60,54,0,0,6018.0,4931.0,6528.9285714285716,6848.1904761904761,6492.3214285714284,Q3,monday,weekday,8,19,not_holiday,not_after_sale
MAKATI,2019-08-18,Pickup,25,58,30,37,30,34,0,0,6243.1428571428569,6304.0,6722.3571428571431,6884.3809523809523,6535.4642857142853,Q3,sunday,weekend,8,18,not_holiday,not_after_sale
MAKATI,2019-08-17,Pickup,58,56,62,64,52,50,0,0,6636.5714285714284,6269.666666666667,6884.8571428571431,6877.4285714285716,6493.5357142857147,Q3,saturday,weekend,8,17,not_holiday,not_after_sale
MAKATI,2019-08-16,Pickup,56,57,66,57,45,55,0,0,7940.1428571428569,6584.333333333333,7057.2857142857147,6792.2857142857147,6492.1785714285716,Q3,friday,weekday,8,16,not_holiday,not_after_sale
MAKATI,2019-08-15,Pickup,57,53,56,59,61,57,0,0,7991.7142857142853,7011.0,7174.7857142857147,6789.0476190476193,6512.6785714285716,Q3,thursday,weekday,8,15,not_holiday,not_after_sale
MAKATI,2019-08-14,Pickup,53,55,58,58,54,57,0,0,8070.7142857142853,6177.333333333333,7284.5714285714284,6745.9047619047615,6555.5714285714284,Q3,wednesday,weekday,8,14,not_holiday,not_after_sale
MAKATI,2019-08-13,Pickup,55,60,58,59,57,60,0,0,8122.7142857142853,6817.333333333333,7239.3571428571431,6682.8571428571431,6590.4642857142853,Q3,tuesday,weekday,8,13,not_holiday,not_after_sale
MAKATI,2019-08-12,Pickup,60,30,0,60,54,59,0,0,7039.8571428571431,9416.0,7263.2857142857147,6650.4285714285716,6597.6428571428569,Q3,monday,weekday,8,12,holiday,not_after_sale
MAKATI,2019-08-11,Pickup,30,62,37,30,34,40,0,0,7201.5714285714284,10384.0,7205.0,6632.9047619047615,6615.6428571428569,Q3,sunday,weekend,8,11,not_holiday,not_after_sale
MAKATI,2019-08-10,Pickup,62,66,64,52,50,64,0,0,7133.1428571428569,9616.0,6997.8571428571431,6445.8571428571431,6550.7142857142853,Q3,saturday,weekend,8,10,not_holiday,not_after_sale
MAKATI,2019-08-09,Pickup,66,56,57,45,55,59,0,0,6174.4285714285716,7010.333333333333,6218.3571428571431,6009.5238095238092,6251.0714285714284,Q3,friday,weekday,8,9,not_holiday,not_after_sale
MAKATI,2019-08-08,Pickup,56,58,59,61,57,55,0,0,6357.8571428571431,4790.0,6187.7142857142853,6019.666666666667,6241.1428571428569,Q3,thursday,weekday,8,8,not_holiday,not_after_sale
MAKATI,2019-08-07,Pickup,58,58,58,54,57,59,0,0,6498.4285714285716,4149.333333333333,6083.5,6050.5238095238092,6277.2857142857147,Q3,wednesday,weekday,8,7,not_holiday,not_after_sale
MAKATI,2019-08-06,Pickup,58,0,59,57,60,63,0,0,6356.0,4508.333333333333,5962.9285714285716,6079.7142857142853,6316.8928571428569,Q3,tuesday,weekday,8,6,not_holiday,not_after_sale
MAKATI,2019-08-05,Pickup,0,37,60,54,59,62,0,0,7486.7142857142853,7396.666666666667,6455.7142857142853,6450.2380952380954,6684.6785714285716,Q3,monday,weekday,8,5,not_holiday,not_after_sale
MAKATI,2019-08-04,Pickup,37,64,30,34,40,40,0,0,7208.4285714285716,8415.3333333333339,6348.5714285714284,6420.333333333333,6647.1428571428569,Q3,sunday,weekend,8,4,not_holiday,not_after_sale
MAKATI,2019-08-03,Pickup,64,57,52,50,64,50,0,0,6862.5714285714284,8135.0,6102.2142857142853,6356.5714285714284,6546.3214285714284,Q3,saturday,weekend,8,3,not_holiday,not_after_sale
MAKATI,2019-08-02,Pickup,57,59,45,55,59,54,0,0,6262.2857142857147,7434.0,5927.0714285714284,6276.6190476190477,6475.3571428571431,Q3,friday,weekday,8,2,not_holiday,not_after_sale
MAKATI,2019-08-01,Pickup,59,58,61,57,55,51,0,0,6017.5714285714284,7424.0,5850.5714285714284,6202.2380952380954,6437.3571428571431,Q3,thursday,weekday,8,1,not_holiday,not_after_sale
MAKATI,2019-07-31,Pickup,58,59,54,57,59,55,0,0,5668.5714285714284,5806.0,5826.5714285714284,6203.5714285714284,6435.0714285714284,Q3,wednesday,weekday,7,31,not_holiday,not_after_sale
MAKATI,2019-07-30,Pickup,59,60,57,60,63,50,0,0,5569.8571428571431,5690.333333333333,5941.5714285714284,6303.8571428571431,6470.0,Q3,tuesday,weekday,7,30,not_holiday,not_after_sale
MAKATI,2019-07-29,Pickup,60,30,54,59,62,58,0,0,5424.7142857142853,4539.666666666667,5932.0,6417.333333333333,6456.7857142857147,Q3,monday,weekday,7,29,not_holiday,not_after_sale
MAKATI,2019-07-28,Pickup,30,52,34,40,40,37,0,0,5488.7142857142853,5636.666666666667,6026.2857142857147,6460.0476190476193,6478.6071428571431,Q3,sunday,weekend,7,28,not_holiday,not_after_sale
MAKATI,2019-07-27,Pickup,52,45,50,64,50,49,0,0,5341.8571428571431,5349.0,6103.5714285714284,6440.9047619047615,6446.4285714285716,Q3,saturday,weekend,7,27,not_holiday,not_after_sale
MAKATI,2019-07-26,Pickup,45,61,55,59,54,51,0,0,5591.8571428571431,5818.333333333333,6283.7857142857147,6546.3809523809523,6486.7857142857147,Q3,friday,weekday,7,26,not_holiday,not_after_sale
MAKATI,2019-07-25,Pickup,61,54,57,55,51,56,0,0,5683.5714285714284,6040.666666666667,6294.5714285714284,6577.2857142857147,6467.6785714285716,Q3,thursday,weekday,7,25,not_holiday,not_after_sale
MAKATI,2019-07-24,Pickup,54,57,57,59,55,51,0,0,5984.5714285714284,5386.333333333333,6471.0714285714284,6690.5714285714284,6474.0714285714284,Q3,wednesday,weekday,7,24,not_holiday,not_after_sale
MAKATI,2019-07-23,Pickup,57,54,60,63,50,45,0,0,6313.2857142857147,5158.333333333333,6670.8571428571431,6770.0476190476193,6437.0,Q3,tuesday,weekday,7,23,not_holiday,not_after_sale
MAKATI,2019-07-22,Pickup,54,34,59,62,58,54,0,0,6439.2857142857147,4929.666666666667,6913.6428571428569,6800.8095238095239,6416.7857142857147,Q3,monday,weekday,7,22,not_holiday,not_after_sale
MAKATI,2019-07-21,Pickup,34,50,40,40,37,34,0,0,6563.8571428571431,6091.333333333333,6945.7142857142853,6808.5714285714284,6403.1785714285716,Q3,sunday,weekend,7,21,not_holiday,not_after_sale
MAKATI,2019-07-20,Pickup,50,55,64,50,49,53,0,0,6865.2857142857147,6848.666666666667,6990.4285714285716,6814.6190476190477,6386.2857142857147,Q3,saturday,weekend,7,20,not_holiday,not_after_sale
MAKATI,2019-07-19,Pickup,55,57,59,54,51,51,0,0,6975.7142857142853,7501.666666666667,7023.6428571428569,6785.0952380952385,6350.4642857142853,Q3,friday,weekday,7,19,not_holiday,not_after_sale
MAKATI,2019-07-18,Pickup,57,57,55,51,56,50,0,0,6905.5714285714284,7804.0,7024.1428571428569,6729.0476190476193,6284.3928571428569,Q3,thursday,weekday,7,18,not_holiday,not_after_sale
MAKATI,2019-07-17,Pickup,57,60,59,55,51,41,0,0,6957.5714285714284,6738.0,7043.5714285714284,6637.2380952380954,6183.0714285714284,Q3,wednesday,weekday,7,17,not_holiday,not_after_sale
MAKATI,2019-07-16,Pickup,60,59,63,50,45,45,0,0,7028.4285714285716,6446.333333333333,6998.4285714285716,6478.2380952380954,6088.6428571428569,Q3,tuesday,weekday,7,16,not_holiday,not_after_sale
MAKATI,2019-07-15,Pickup,59,40,62,58,54,44,0,0,7388.0,6181.333333333333,6981.5714285714284,6409.2857142857147,6055.5357142857147,Q3,monday,weekday,7,15,not_holiday,not_after_sale
MAKATI,2019-07-14,Pickup,40,64,40,37,34,31,0,0,7327.5714285714284,6888.666666666667,6930.9285714285716,6349.6190476190477,6009.7142857142853,Q3,sunday,weekend,7,14,not_holiday,not_after_sale
MAKATI,2019-07-13,Pickup,64,59,50,49,53,47,0,0,7115.5714285714284,7064.0,6789.2857142857147,6226.6190476190477,5931.0357142857147,Q3,saturday,weekend,7,13,not_holiday,not_after_sale
MAKATI,2019-07-12,Pickup,59,55,54,51,51,54,0,0,7071.5714285714284,7624.666666666667,6689.7857142857147,6142.0476190476193,5887.5714285714284,Q3,friday,weekday,7,12,not_holiday,not_after_sale
MAKATI,2019-07-11,Pickup,55,59,51,56,50,48,0,0,7142.7142857142853,8929.6666666666661,6640.7857142857147,6077.333333333333,5854.0,Q3,thursday,weekday,7,11,not_holiday,not_after_sale
MAKATI,2019-07-10,Pickup,59,63,55,51,41,47,0,0,7129.5714285714284,7601.333333333333,6477.0714285714284,5924.9047619047615,5792.3928571428569,Q3,wednesday,weekday,7,10,not_holiday,not_after_sale
MAKATI,2019-07-09,Pickup,63,62,50,45,45,52,0,0,6968.4285714285716,6649.666666666667,6203.1428571428569,5775.3809523809523,5724.8214285714284,Q3,tuesday,weekday,7,9,not_holiday,not_after_sale
MAKATI,2019-07-08,Pickup,62,40,58,54,44,54,0,0,6575.1428571428569,5443.0,5919.9285714285716,5611.3809523809523,5628.4642857142853,Q3,monday,weekday,7,8,not_holiday,not_after_sale
MAKATI,2019-07-07,Pickup,40,50,37,34,31,38,0,0,6534.2857142857147,6457.333333333333,5860.6428571428569,5570.4285714285716,5624.8928571428569,Q3,sunday,weekend,7,7,not_holiday,not_after_sale
MAKATI,2019-07-06,Pickup,50,54,49,53,47,52,0,0,6463.0,7096.666666666667,5782.1428571428569,5536.1904761904761,5663.5714285714284,Q3,saturday,weekend,7,6,not_holiday,not_after_sale
MAKATI,2019-07-05,Pickup,54,51,51,51,54,59,0,0,6308.0,7384.0,5677.2857142857147,5492.9047619047615,5712.6071428571431,Q3,friday,weekday,7,5,not_holiday,not_after_sale
MAKATI,2019-07-04,Pickup,51,55,56,50,48,54,0,0,6138.8571428571431,7605.333333333333,5544.6428571428569,5424.4285714285716,5730.8214285714284,Q3,thursday,weekday,7,4,not_holiday,not_after_sale
MAKATI,2019-07-03,Pickup,55,50,51,41,47,57,0,0,5824.5714285714284,6212.333333333333,5322.5714285714284,5346.666666666667,5678.25,Q3,wednesday,weekday,7,3,not_holiday,not_after_sale
MAKATI,2019-07-02,Pickup,50,58,45,45,52,44,0,0,5437.8571428571431,5470.333333333333,5178.8571428571431,5310.2857142857147,5676.6428571428569,Q3,tuesday,weekday,7,2,not_holiday,not_after_sale
MAKATI,2019-07-01,Pickup,58,37,54,44,54,54,0,0,5264.7142857142853,4819.666666666667,5129.5,5312.9047619047615,5672.5357142857147,Q3,monday,weekday,7,1,not_holiday,not_after_sale
MAKATI,2019-06-30,Pickup,37,49,34,31,38,37,0,0,5187.0,5534.666666666667,5088.5,5321.7619047619046,5676.0714285714284,Q2,sunday,weekend,6,30,not_holiday,not_after_sale
MAKATI,2019-06-29,Pickup,49,51,53,47,52,43,0,0,5101.2857142857147,5607.0,5072.7857142857147,5397.0952380952385,5723.4285714285716,Q2,saturday,weekend,6,29,not_holiday,not_after_sale
MAKATI,2019-06-28,Pickup,51,56,51,54,59,50,0,0,5046.5714285714284,5353.666666666667,5085.3571428571431,5514.1428571428569,5759.5714285714284,Q2,friday,weekday,6,28,not_holiday,not_after_sale
MAKATI,2019-06-27,Pickup,56,51,50,48,54,56,0,0,4950.4285714285716,5565.666666666667,5067.2142857142853,5594.8095238095239,5799.8214285714284,Q2,thursday,weekday,6,27,not_holiday,not_after_sale
MAKATI,2019-06-26,Pickup,51,45,41,47,57,54,0,0,4820.5714285714284,4724.666666666667,5107.7142857142853,5629.4761904761908,5838.6071428571431,Q2,wednesday,weekday,6,26,not_holiday,not_after_sale
MAKATI,2019-06-25,Pickup,45,54,45,52,44,57,0,0,4919.8571428571431,4685.0,5246.5,5756.2380952380954,5932.8214285714284,Q2,tuesday,weekday,6,25,not_holiday,not_after_sale
MAKATI,2019-06-24,Pickup,54,34,44,54,54,60,0,0,4994.2857142857147,4310.666666666667,5337.0,5808.4761904761908,5978.1785714285716,Q2,monday,weekday,6,24,not_holiday,not_after_sale
MAKATI,2019-06-23,Pickup,34,53,31,38,37,39,0,0,4990.0,4982.666666666667,5389.1428571428569,5839.0952380952385,5995.3214285714284,Q2,sunday,weekend,6,23,not_holiday,not_after_sale
MAKATI,2019-06-22,Pickup,53,51,47,52,43,51,0,0,5044.2857142857147,4952.0,5545.0,5930.8095238095239,6073.9285714285716,Q2,saturday,weekend,6,22,not_holiday,not_after_sale
MAKATI,2019-06-21,Pickup,51,50,54,59,50,57,0,0,5124.1428571428569,5058.0,5747.9285714285716,5997.2380952380954,6117.9285714285716,Q2,friday,weekday,6,21,not_holiday,not_after_sale
MAKATI,2019-06-20,Pickup,50,41,48,54,56,59,0,0,5184.0,5668.0,5917.0,6082.9523809523807,6169.4642857142853,Q2,thursday,weekday,6,20,not_holiday,not_after_sale
MAKATI,2019-06-19,Pickup,41,45,47,57,54,63,0,0,5394.8571428571431,5120.0,6033.9285714285716,6177.9523809523807,6251.7142857142853,Q2,wednesday,weekday,6,19,not_holiday,not_after_sale
MAKATI,2019-06-18,Pickup,45,44,52,44,57,57,0,0,5573.1428571428569,4975.333333333333,6174.4285714285716,6270.4761904761908,6284.3214285714284,Q2,tuesday,weekday,6,18,not_holiday,not_after_sale
MAKATI,2019-06-17,Pickup,44,31,54,54,60,58,0,0,5679.7142857142853,4613.666666666667,6215.5714285714284,6306.1428571428569,6276.4642857142853,Q2,monday,weekday,6,17,not_holiday,not_after_sale
MAKATI,2019-06-16,Pickup,31,47,38,37,39,44,0,0,5788.2857142857147,5435.333333333333,6263.6428571428569,6330.4285714285716,6313.2142857142853,Q2,sunday,weekend,6,16,not_holiday,not_after_sale
MAKATI,2019-06-15,Pickup,47,54,52,43,51,55,0,0,6045.7142857142853,5770.0,6374.0714285714284,6417.1428571428569,6350.0714285714284,Q2,saturday,weekend,6,15,not_holiday,not_after_sale
MAKATI,2019-06-14,Pickup,54,48,59,50,57,60,0,0,6371.7142857142853,6105.666666666667,6433.7857142857147,6449.1904761904761,6389.8928571428569,Q2,friday,weekday,6,14,not_holiday,not_after_sale
MAKATI,2019-06-13,Pickup,48,47,54,56,59,57,0,0,6650.0,6824.666666666667,6532.4285714285716,6497.9523809523807,6430.6428571428569,Q2,thursday,weekday,6,13,not_holiday,not_after_sale
MAKATI,2019-06-12,Pickup,47,52,57,54,63,59,0,0,6673.0,6038.0,6569.5,6537.333333333333,6421.6071428571431,Q2,wednesday,weekday,6,12,holiday,not_after_sale
MAKATI,2019-06-11,Pickup,52,54,44,57,57,60,0,0,6775.7142857142853,6078.0,6619.1428571428569,6521.3809523809523,6506.3214285714284,Q2,tuesday,weekday,6,11,not_holiday,not_after_sale
MAKATI,2019-06-10,Pickup,54,38,54,60,58,0,0,0,6751.4285714285716,6228.333333333333,6619.3571428571431,6475.3809523809523,6234.8928571428569,Q2,monday,weekday,6,10,not_holiday,not_after_sale
MAKATI,2019-06-09,Pickup,38,52,37,39,44,49,0,0,6739.0,7446.0,6601.5,6488.1904761904761,6260.1428571428569,Q2,sunday,weekend,6,9,not_holiday,not_after_sale
MAKATI,2019-06-08,Pickup,52,59,43,51,55,60,0,0,6702.4285714285716,7233.666666666667,6602.8571428571431,6451.5238095238092,6232.2142857142853,Q2,saturday,weekend,6,8,not_holiday,not_after_sale
MAKATI,2019-06-07,Pickup,59,54,50,57,60,53,0,0,6495.8571428571431,7048.333333333333,6487.9285714285716,6395.9523809523807,6150.25,Q2,friday,weekday,6,7,not_holiday,not_after_sale
MAKATI,2019-06-06,Pickup,54,57,56,59,57,61,0,0,6414.8571428571431,7061.333333333333,6421.9285714285716,6357.5238095238092,6084.5714285714284,Q2,thursday,weekday,6,6,not_holiday,not_after_sale
MAKATI,2019-06-05,Pickup,57,44,54,63,59,59,0,0,6466.0,6192.0,6469.5,6337.8095238095239,6060.0714285714284,Q2,wednesday,weekday,6,5,holiday,not_after_sale
MAKATI,2019-06-04,Pickup,44,54,57,57,60,62,0,0,6462.5714285714284,5907.0,6394.2142857142853,6416.5238095238092,6006.1071428571431,Q2,tuesday,weekday,6,4,not_holiday,not_after_sale
MAKATI,2019-06-03,Pickup,54,37,60,58,0,66,0,0,6487.2857142857147,5632.0,6337.3571428571431,6062.7142857142853,5993.3928571428569,Q2,monday,weekday,6,3,not_holiday,not_after_sale
MAKATI,2019-06-02,Pickup,37,43,39,44,49,36,0,0,6464.0,6689.666666666667,6362.7857142857147,6100.5238095238092,5975.0,Q2,sunday,weekend,6,2,not_holiday,not_after_sale
MAKATI,2019-06-01,Pickup,43,50,51,55,60,58,0,0,6503.2857142857147,6682.0,6326.0714285714284,6075.4761904761908,5926.6428571428569,Q2,saturday,weekend,6,1,not_holiday,not_after_sale
MAKATI,2019-05-31,Pickup,50,56,57,60,53,53,0,0,6480.0,6970.666666666667,6346.0,6035.0476190476193,5893.25,Q2,friday,weekday,5,31,not_holiday,not_after_sale
MAKATI,2019-05-30,Pickup,56,54,59,57,61,66,0,0,6429.0,7230.333333333333,6328.8571428571431,5974.4761904761908,5875.2142857142853,Q2,thursday,weekday,5,30,not_holiday,not_after_sale
MAKATI,2019-05-29,Pickup,54,57,63,59,59,20,0,0,6473.0,6187.333333333333,6273.7142857142853,5924.7619047619046,5686.1785714285716,Q2,wednesday,weekday,5,29,not_holiday,not_after_sale
MAKATI,2019-05-28,Pickup,57,60,57,60,62,49,0,0,6325.8571428571431,6002.0,6393.5,5853.9523809523807,5574.2142857142853,Q2,tuesday,weekday,5,28,not_holiday,not_after_sale
MAKATI,2019-05-27,Pickup,60,39,58,0,66,52,0,0,6187.4285714285716,5615.0,5850.4285714285716,5828.7619047619046,5469.75,Q2,monday,weekday,5,27,not_holiday,not_after_sale
MAKATI,2019-05-26,Pickup,39,51,44,49,36,34,0,0,6261.5714285714284,6608.0,5918.7857142857147,5812.0,5450.7142857142853,Q2,sunday,weekend,5,26,not_holiday,not_after_sale
MAKATI,2019-05-25,Pickup,51,57,55,60,58,57,0,0,6148.8571428571431,6611.333333333333,5861.5714285714284,5734.4285714285716,5387.9285714285716,Q2,saturday,weekend,5,25,not_holiday,not_after_sale
MAKATI,2019-05-24,Pickup,57,59,60,53,53,49,0,0,6212.0,6611.0,5812.5714285714284,5697.666666666667,5310.5357142857147,Q2,friday,weekday,5,24,not_holiday,not_after_sale
MAKATI,2019-05-23,Pickup,59,63,57,61,66,46,0,0,6228.7142857142853,6666.666666666667,5747.2142857142853,5690.6190476190477,5223.6428571428569,Q2,thursday,weekday,5,23,not_holiday,not_after_sale
MAKATI,2019-05-22,Pickup,63,57,59,59,20,52,0,0,6074.4285714285716,5694.0,5650.6428571428569,5423.9047619047615,5165.6428571428569,Q2,wednesday,weekday,5,22,not_holiday,not_after_sale
MAKATI,2019-05-21,Pickup,57,58,60,62,49,50,0,0,6461.1428571428569,5589.0,5618.0,5323.666666666667,5108.0357142857147,Q2,tuesday,weekday,5,21,not_holiday,not_after_sale
MAKATI,2019-05-20,Pickup,58,44,0,66,52,54,0,0,5513.4285714285716,5672.333333333333,5649.4285714285716,5230.5238095238092,5050.4285714285716,Q2,monday,weekday,5,20,not_holiday,not_after_sale
MAKATI,2019-05-19,Pickup,44,55,49,36,34,44,0,0,5576.0,6531.333333333333,5587.2142857142853,5180.4285714285716,5052.6071428571431,Q2,sunday,weekend,5,19,not_holiday,not_after_sale
MAKATI,2019-05-18,Pickup,55,60,60,58,57,44,0,0,5574.2857142857147,6437.666666666667,5527.2142857142853,5134.2857142857147,5055.5,Q2,saturday,weekend,5,18,not_holiday,not_after_sale
MAKATI,2019-05-17,Pickup,60,57,53,53,49,0,0,0,5413.1428571428569,7192.333333333333,5440.5,5010.0476190476193,4809.6428571428569,Q2,friday,weekday,5,17,not_holiday,not_after_sale
MAKATI,2019-05-16,Pickup,57,59,61,66,46,0,0,0,5265.7142857142853,4997.666666666667,5421.5714285714284,4888.6190476190477,4574.5,Q2,thursday,weekday,5,16,not_holiday,not_after_sale
MAKATI,2019-05-15,Pickup,59,60,59,20,52,49,0,0,5226.8571428571431,4531.0,5098.6428571428569,4862.7142857142853,4513.1071428571431,Q2,wednesday,weekday,5,15,not_holiday,not_after_sale
MAKATI,2019-05-14,Pickup,60,0,62,49,50,64,0,0,4774.8571428571431,3519.6666666666665,4754.9285714285716,4657.0,4398.4642857142853,Q2,tuesday,weekday,5,14,not_holiday,not_after_sale
MAKATI,2019-05-13,Pickup,0,49,66,52,54,44,0,0,5785.4285714285716,5438.333333333333,5089.0714285714284,4896.0952380952385,4535.6071428571431,Q2,monday,weekday,5,13,holiday,not_after_sale
MAKATI,2019-05-12,Pickup,49,60,36,34,44,34,0,0,5598.4285714285716,5807.333333333333,4982.6428571428569,4878.1428571428569,4478.2142857142853,Q2,sunday,weekend,5,12,not_holiday,not_after_sale
MAKATI,2019-05-11,Pickup,60,53,58,57,44,54,0,0,5480.1428571428569,5627.0,4914.2857142857147,4882.5714285714284,4422.9642857142853,Q2,saturday,weekend,5,11,not_holiday,not_after_sale
MAKATI,2019-05-10,Pickup,53,61,53,49,0,52,0,0,5467.8571428571431,5703.0,4808.5,4608.4761904761908,4379.8214285714284,Q2,friday,weekday,5,10,not_holiday,not_after_sale
MAKATI,2019-05-09,Pickup,61,59,66,46,0,44,0,0,5577.4285714285716,6210.333333333333,4700.0714285714284,4344.0952380952385,4319.1785714285716,Q2,thursday,weekday,5,9,not_holiday,not_after_sale
MAKATI,2019-05-08,Pickup,59,62,20,52,49,47,0,0,4970.4285714285716,5398.0,4680.6428571428569,4275.1904761904761,4264.1785714285716,Q2,wednesday,weekday,5,8,not_holiday,not_after_sale
MAKATI,2019-05-07,Pickup,62,66,49,50,64,41,0,0,4735.0,5165.333333333333,4598.0714285714284,4273.0,4180.6428571428569,Q2,tuesday,weekday,5,7,not_holiday,not_after_sale
